	nom_gene	logFC_ActVsCs	PValue_ActVsCs	logFC_RepVsCs	PValue_RepVsCs	logFC_RNAiVsCs	PValue_RNAiVsCs	logFC_ActVsRep	PValue_ActVsRep	logFC_ActVsRNAi	PValue_ActVsRNAi
FBgn0029822	CG12236	0.0646696675422562	0.68018163400265	0.140782193042236	0.373088874285714	0.449910146772833	0.00386267897291685	-0.0761125254999794	0.630978979387288	-0.385240479230577	0.0135775758681224
FBgn0029893	CG14442	0.0461848093668685	0.719607146864769	0.0467701126183952	0.717826822516914	0.403897640986604	0.00161941747650203	-0.000585303251526724	0.996400049287193	-0.357712831619736	0.00532400369037384
FBgn0029899	NA	0.317416269190727	0.0190379391611597	0.045588576130676	0.736649361745705	0.355776675759633	0.00858025718191739	0.271827693060051	0.0450017504732749	-0.0383604065689063	0.776535165480091
FBgn0030037	Miga	0.400625612488145	0.0719321270549153	0.205829780568	0.362600349024467	0.912939394976337	3.5858784219368e-05	0.194795831920145	0.386180635124006	-0.512313782488192	0.0192573982828142
FBgn0030056	CAH3	0.247513994596001	0.139758405996152	-0.359896819880437	0.0367125693350375	0.542994290467101	0.00112452462504524	0.607410814476438	0.000424859677002926	-0.295480295871099	0.0756668083029038
FBgn0030067	Rbm13	-0.0192591761974913	0.907940944072073	0.362347559953766	0.0296869439468808	0.485971013136882	0.00316619522322433	-0.381606736151258	0.0227424569974475	-0.505230189334373	0.00227674417916342
FBgn0030087	CG7766	-0.227531505284631	0.17173554990785	-0.350533915903535	0.0357909306767418	0.462697306854448	0.00542044476836114	0.123002410618904	0.461500928606099	-0.690228812139079	3.58560441127781e-05
FBgn0030121	Cfp1	0.401589727408078	0.0705125955779489	0.134119816106776	0.554277447078637	0.876271225182536	6.73689263403782e-05	0.267469911301302	0.235357693394941	-0.474681497774458	0.029315945325299
FBgn0030122	Aladin	0.290006954023928	0.22594263304069	0.323111754834314	0.183279429725292	0.74449172576533	0.00162701055099132	-0.0331048008103861	0.891136559713513	-0.454484771741402	0.0531620674399891
FBgn0030177	CG2972	0.199067008525053	0.290587878265152	0.334810375027557	0.0778166966067012	0.585506084127635	0.00164963276705248	-0.135743366502504	0.474393989473461	-0.386439075602583	0.0376127086536672
FBgn0030241	feo	0.599342218101531	0.0435491799066054	0.376205956031223	0.207596508571035	1.19127339979592	6.2571249772078e-05	0.223136262070308	0.451941815639666	-0.591931181694388	0.0436963677405751
FBgn0030246	CG1582	0.443283232146726	0.0131020452695097	0.0671642431558757	0.710595983472453	0.656133274845306	0.000233648948543137	0.37611898899085	0.037140627060076	-0.21285004269858	0.22944215205011
FBgn0030266	CG11122	0.198123034436039	0.177322153306699	-0.0691282121217479	0.639469670812022	0.440524047176956	0.00269197992669869	0.267251246557787	0.0703228673120772	-0.242401012740917	0.0983058348748094
FBgn0030293	CG1737	0.213385357377412	0.109140108342609	-0.0185818911478876	0.890058100797465	0.359582213162083	0.00683118190997164	0.2319672485253	0.0844444368157426	-0.146196855784671	0.270908090995968
FBgn0030321	CG1703	0.213172046750147	0.176022823067199	0.230016201893884	0.147410325793488	0.577914877612289	0.000224243796895335	-0.0168441551437367	0.915483939713516	-0.364742830862142	0.0197015673691954
FBgn0030479	Rbp1-like	0.0417803585915224	0.82006633127753	0.144850163722626	0.432103059701735	0.55381584442303	0.00248836457312315	-0.103069805131103	0.576833899971197	-0.512035485831508	0.00523150227220298
FBgn0030486	Set2	0.270643934568294	0.0748438655960566	0.170421341833077	0.265155654064777	0.592105501964495	9.38318143502526e-05	0.100222592735217	0.511733463695632	-0.321461567396201	0.0334062519110365
FBgn0030501	BthD	-0.875939080908098	0.00989178761637415	0.165973366982466	0.613005610283081	0.945539962679199	0.00333650460219443	-1.04191244789056	0.00235970424697488	-1.8214790435873	7.53079469396976e-08
FBgn0030504	CG2691	0.218004443463357	0.201623471343361	0.410162338056254	0.0165529275369052	0.515288507790418	0.00251834990206955	-0.192157894592896	0.26091878324105	-0.297284064327061	0.080811178044083
FBgn0030628	CG9114	0.332871684379902	0.135815837239976	0.389057858598351	0.0836518777746765	0.959493809828764	1.40330641560939e-05	-0.0561861742184486	0.801962972302552	-0.626622125448862	0.00431224558642221
FBgn0030674	HUWE1	0.262713028574241	0.10321220196811	0.24766315449438	0.124763790320474	0.503422141013638	0.00181815948918398	0.0150498740798608	0.925626349847467	-0.240709112439397	0.135160478922709
FBgn0030687	Rpc160	0.318969205036109	0.174659317585675	0.443715114782627	0.0603696602529599	0.750952470203773	0.00132139599579364	-0.124745909746518	0.596180832701501	-0.431983265167664	0.0633637720070542
FBgn0030720	CG8939	0.12563265019072	0.421044041633169	0.370110553596597	0.0180650480476729	0.639084711922805	3.83108662241759e-05	-0.244477903405877	0.118553378206483	-0.513452061732085	0.000940047648556396
FBgn0030855	CG5800	0.278663384062481	0.168507818243173	0.179516295732425	0.380325584696148	0.524954557319165	0.00910286463950994	0.0991470883300557	0.627280969967645	-0.246291173256683	0.219532088923743
FBgn0030858	IntS2	0.239526920811895	0.215196994991328	0.166947842541917	0.391264405857188	0.681039673396233	0.000407286937683505	0.0725790782699781	0.709182896798114	-0.441512752584338	0.02157893526798
FBgn0030991	CG7453	0.537793496468649	0.0150866465828962	0.323736724857606	0.14746972842639	0.878798529031758	6.9055284976178e-05	0.214056771611043	0.335149426468553	-0.341005032563109	0.118586406800731
FBgn0031020	Naa15-16	0.265281117518873	0.0650843019692876	0.282806822574172	0.0499955116805167	0.417671874817889	0.00365328517858043	-0.0175257050552986	0.903203422905976	-0.152390757299016	0.288001634784121
FBgn0031051	Ranbp21	0.21670357451078	0.255756155843963	0.258395743969054	0.176962971097185	0.866828564586442	5.52437273554826e-06	-0.0416921694582742	0.827422130200029	-0.650124990075662	0.000630722693152905
FBgn0031052	Elys	0.421967884200699	0.0213861174020973	0.277923810632055	0.131926949301177	0.515111800209973	0.00492875846251064	0.144044073568643	0.433366356808653	-0.0931439160092743	0.609392441517351
FBgn0031062	CG14230	0.18554837558537	0.354839381778504	0.177777787732458	0.382068260584016	0.594625146397356	0.00265994785305686	0.00777058785291139	0.969537041358578	-0.409076770811987	0.0387004225847459
FBgn0031266	Sf3b1	0.130030018854902	0.464359585571623	0.119396099518888	0.504172834862326	0.487253248796009	0.00592051944432728	0.0106339193360141	0.952604667268972	-0.357223229941107	0.0436466497857514
FBgn0031307	MFS3	0.825277663892934	0.0311075718311978	-0.741898042769484	0.069439754608305	1.20909626373177	0.00153659869662916	1.56717570666242	0.000116290676303842	-0.383818599838833	0.304064836415495
FBgn0031318	CG4887	0.123524346929456	0.364767191345203	0.0976692703143942	0.477201969893796	0.477266279720577	0.000430425470467357	0.0258550766150621	0.850924303320236	-0.35374193279112	0.00910744378440402
FBgn0031377	CG15356	-0.138473104063356	0.337933950052998	-0.125269591543371	0.39105870332131	0.387908340604033	0.00654699656006717	-0.0132035125199852	0.928551252282066	-0.526381444667389	0.000256111802799662
FBgn0031420	Atxn7	0.374385531369229	0.108269712843694	0.131513960187415	0.580031377469757	0.689970064315751	0.00285819054957995	0.242871571181814	0.304522291486227	-0.315584532946521	0.16949137566358
FBgn0031483	CG9641	0.834866672466133	0.00576430464103774	-0.366132704823471	0.249784132906949	1.05756279263814	0.000450217947875408	1.2009993772896	0.000136249430011498	-0.222696120172008	0.44982425169351
FBgn0031518	CG3277	-0.0165944114891514	0.902650975027724	-0.0337960040332491	0.804571892618566	0.400745961421043	0.00297139783975674	0.0172015925440977	0.900109545902508	-0.417340372910195	0.00204904347880012
FBgn0031643	CG3008	-0.0854866192211016	0.625002624776903	-0.182667569386863	0.304189626592608	0.820506393457527	1.74597967001598e-06	0.0971809501657614	0.587532793954751	-0.905993012678628	1.67212361764248e-07
FBgn0031698	Ncoa6	0.130592835986382	0.307613538894543	0.0149907550529602	0.906982612124339	0.439354543312074	0.000599950948505144	0.115602080933422	0.36775872787612	-0.308761707325691	0.015818230884409
FBgn0031769	CG9135	0.0831282470239876	0.58889519473445	-0.111305261480041	0.477334521097379	0.519698903290214	0.000640797066581607	0.194433508504029	0.216023538482464	-0.436570656266227	0.00424367220424457
FBgn0031815	frj	-0.14059487105991	0.56985755211125	0.511021050338389	0.0377395240861342	0.731194294203564	0.00256843718829383	-0.651615921398299	0.00876083020640923	-0.871789165263474	0.000378061615935849
FBgn0031842	NA	0.0522054909807936	0.70778716284347	-0.377909572680224	0.0077076117469924	0.373685891206913	0.00699529392503212	0.430115063661018	0.00249399833379955	-0.321480400226119	0.0206312208302941
FBgn0031981	Megf8	0.310705785146504	0.0732004224690875	0.227362530045129	0.192964427896844	0.544363232827506	0.00163906173812423	0.0833432551013757	0.632451021676338	-0.233657447681002	0.174910785362329
FBgn0032050	CG13096	0.0221165066300881	0.874679101584697	0.122941551815608	0.383121913163019	0.445659023114022	0.00137822895730273	-0.10082504518552	0.475808765182553	-0.423542516483934	0.00243542657213149
FBgn0032066	LManIII	1.17809958898076	0.22423746782826	-0.438271986699907	0.654705523545455	3.21979929765325	0.0017719943623546	1.61637157568067	0.102810333896136	-2.04169970867248	0.0371763902050935
FBgn0032157	Etl1	0.184536187730982	0.230999640196768	-0.0696997799458639	0.65671338411684	0.39864693557459	0.00926792856116437	0.254235967676846	0.105145767569591	-0.214110747843608	0.162087802607845
FBgn0032198	eEF1delta	0.0958675498221382	0.558925105818313	-0.0263769416657197	0.874186447108203	0.699220956050684	1.56934049791725e-05	0.122244491487858	0.464412490334866	-0.603353406228546	0.000200939005577387
FBgn0032378	CycY	0.169254341684541	0.344802600877323	-0.00705795999242704	0.969057992649163	0.507023603448458	0.00435297120845951	0.176312301676968	0.332567273834127	-0.337769261763917	0.057400106147884
FBgn0032430	CG6388	0.36064985718703	0.129739849438191	0.415204531278867	0.0839094384518801	0.644309948265521	0.00640425059058953	-0.0545546740918373	0.819323202957547	-0.283660091078491	0.226883140027608
FBgn0032455	Pih1D1	-0.0508674873700932	0.749882923592322	-0.0756658857661286	0.63738993746944	0.489085112736065	0.00207597257616586	0.0247983983960354	0.877578395512186	-0.539952600106159	0.000703746060618496
FBgn0032512	Bdp1	0.123508523233404	0.522549092056274	-0.037437182006065	0.84910494258001	0.51312317882711	0.00721511663211785	0.160945705239469	0.414442802062676	-0.389614655593705	0.0417134064931119
FBgn0032514	CG9302	0.504677575020263	0.0586857704654089	0.376411851745575	0.164709151979512	0.901532815587692	0.000660938940814272	0.128265723274688	0.632335013944172	-0.396855240567429	0.128669709911198
FBgn0032521	CG7110	-0.347055647647728	0.0524576217824128	0.0619184024419281	0.728571968057566	0.571930189479867	0.00109870663154883	-0.408974050089657	0.0239662797929017	-0.918985837127595	2.55272531653076e-07
FBgn0032600	BuGZ	0.239911240389626	0.0933636278319786	0.10860512608203	0.450357650868235	0.652807514234028	4.8444244868633e-06	0.131306114307596	0.361184685008197	-0.412896273844401	0.0037410401608937
FBgn0032656	CG5674	0.141065052412494	0.323853016482578	0.0774827627360818	0.592030950727988	0.566699168787175	6.45443116763275e-05	0.0635822896764122	0.660467037635665	-0.425634116374681	0.0026982906328142
FBgn0032748	CG10492	0.156488798991634	0.246962927684342	0.146251726493712	0.282907779638777	0.376289212309183	0.00519923303421831	0.010237072497922	0.940125491944228	-0.219800413317549	0.102694134066969
FBgn0032796	cyst	0.255659105994373	0.247146461391569	0.331740721934034	0.136545034433814	0.586203267375996	0.00755050695555652	-0.0760816159396606	0.732219627572068	-0.330544161381623	0.130790273723116
FBgn0032876	Cen	0.219383337594616	0.342852290462725	0.392917007882539	0.0908183117695473	0.82429443520108	0.000301229136816726	-0.173533670287923	0.454704773773382	-0.604911097606464	0.0078685355249347
FBgn0032919	CG9253	0.158486045711843	0.287799618536703	0.1641559288294	0.274757614467492	0.670626173305856	5.75824589820659e-06	-0.00566988311755715	0.96992386174451	-0.512140127594013	0.000531272101083665
FBgn0032986	CG3262	0.384331778783539	0.031588547946153	0.391780169797225	0.0297790234902163	0.943271149333376	1.12829801178114e-07	-0.00744839101368601	0.966865072530463	-0.558939370549837	0.00152451450028609
FBgn0033155	Br140	0.165424876777625	0.309360369117159	-0.0899922388743247	0.584986768890789	0.519809393444148	0.0013356672117649	0.25541711565195	0.121506781701679	-0.354384516666523	0.0286554590032495
FBgn0033169	CG11123	0.562229139087631	0.051304306038761	0.265658875440538	0.365254989150182	1.00619822388488	0.000440594738049587	0.296570263647093	0.307875808780562	-0.443969084797249	0.115888004343681
FBgn0033241	CG2915	0.194667163765334	0.325800229495458	-0.0649340357845239	0.749026475926955	0.684095936603436	0.000470825030368808	0.259601199549858	0.200907341946233	-0.489428772838102	0.0122421955292684
FBgn0033379	Mys45A	0.161019742692464	0.341948497612539	0.442023866538188	0.00924875351700283	0.587091916747582	0.000487696961049664	-0.281004123845724	0.0980115558323492	-0.426072174055118	0.0113493347822164
FBgn0033502	CG12910	-0.380257922673275	0.153653717651825	0.38133050229318	0.14873828756174	0.761417809230336	0.0035262071067011	-0.761588424966455	0.00454753926197375	-1.14167573190361	1.74248603135317e-05
FBgn0033716	Den1	0.158127092755762	0.519169601732338	0.246792440309903	0.319233276991787	1.02783137584213	1.91440678840621e-05	-0.0886653475541406	0.720881365693218	-0.869704283086366	0.000299317515579383
FBgn0033901	O-fut1	0.384650936989812	0.241994296410232	0.541820084074201	0.101991117752245	1.68184946955285	1.24382384533244e-07	-0.157169147084389	0.631804379177474	-1.29719853256304	3.56145473412728e-05
FBgn0033942	Cpr51A	0.789403884389018	0.0480514686969371	-0.20421351849967	0.640558709983739	2.12191149838958	4.04973269265441e-08	0.993617402888688	0.0192396079043124	-1.33250761400056	0.000333677495603077
FBgn0034009	CG8155	0.213712431179301	0.200019060976258	0.295776327663708	0.0781981883006414	0.440905607511009	0.00784223124540952	-0.0820638964844064	0.624726224759687	-0.227193176331707	0.170078577085831
FBgn0034240	MESR4	0.181083768559357	0.141670604614841	0.0462047422640203	0.708715280834621	0.502514148188315	4.51446801744875e-05	0.134879026295337	0.275587626628093	-0.321430379628958	0.00898599115420516
FBgn0034246	Dcr-2	0.0389155784901879	0.769979086101933	0.280690958200392	0.0352748410200702	0.559979171079663	2.4069359386854e-05	-0.241775379710204	0.0702937954034549	-0.521063592589475	8.73097316600036e-05
FBgn0034269	Hyccin	0.584202657482266	0.0284388355574293	0.546824823342954	0.0429928080337653	0.939857941033802	0.000373526011862334	0.0373778341393117	0.888313360903975	-0.355655283551536	0.170552479829177
FBgn0034292	CG5767	2.62158225154069	0.0880202034034385	2.41661642451031	0.11832412021841	5.84474270707225	0.000600363089693116	0.204965827030378	0.88487279195786	-3.22316045553156	0.0292720836399606
FBgn0034300	CG5098	0.0940017338058352	0.514720065476405	-0.122363496593463	0.402638646857583	0.497841336760934	0.000519608767626621	0.216365230399298	0.139699438010989	-0.403839602955098	0.00492864244299213
FBgn0034447	CG7744	0.511720987019637	0.0495978925118804	0.0790498881833959	0.766911779213112	0.847986410518136	0.00105049003122881	0.432671098836241	0.101950170415993	-0.336265423498498	0.188264578681999
FBgn0034493	CG8908	0.252522834391838	0.504598663921315	0.85471888884756	0.0242404191698951	1.11401880830822	0.00316861409066036	-0.602196054455722	0.111089033028867	-0.861495973916385	0.0218638257188503
FBgn0034498	CG16868	0.0774154378554925	0.628226439585824	0.0728467157579754	0.650860353989919	0.625792854477046	8.21163671737666e-05	0.00456872209751711	0.977405787864879	-0.548377416621553	0.000569403123791925
FBgn0034743	RpS16	0.0257553735943068	0.844421388367368	-0.0703901694243304	0.592414116730547	0.379067361209505	0.00387759390077742	0.0961455430186373	0.464924786088437	-0.353311987615198	0.00713152737064343
FBgn0034858	eIF2Bdelta	-0.0196313220836899	0.923169808155396	0.179081501662329	0.382223719743667	0.718930303236401	0.000340366223071647	-0.198712823746019	0.334964035227968	-0.738561625320091	0.000253258515112436
FBgn0034964	IntS1	0.111814089450015	0.424813973083864	-0.00337662086927116	0.980924497435921	0.428637432576461	0.0021441163067936	0.115190710319286	0.415309047485356	-0.316823343126446	0.0233470722410891
FBgn0034982	Naa35	0.209913677129412	0.287369548648672	0.23573358284182	0.236155142722721	0.567852769313388	0.00372845292122412	-0.0258199057124077	0.896734999091939	-0.357939092183976	0.0672319318482797
FBgn0034989	CG3356	0.0346263206329709	0.816943931794922	0.0689732837357379	0.646775894946983	0.584818727935042	8.45084765722691e-05	-0.034346963102767	0.819935907035058	-0.550192407302071	0.000224009497032684
FBgn0035016	CG4612	0.105826627163518	0.523428946854439	-0.0401486646397017	0.811484283754232	0.742520406841524	6.05100888680826e-06	0.145975291803219	0.386972732129974	-0.636693779678007	0.000106945520385588
FBgn0035106	rno	0.113556602091856	0.38301423474806	-0.0892595115173255	0.494898452596098	0.398766028624421	0.00216730398815508	0.202816113609181	0.121265433028388	-0.285209426532565	0.028288718251796
FBgn0035158	CG13895	0.228765243287564	0.174433230087561	-0.298811807950485	0.0845292379841805	0.577488016146189	0.000552947483268289	0.52757705123805	0.0023227629807777	-0.348722772858624	0.0366243851362282
FBgn0035207	Herc4	0.136107547460514	0.381479574688454	0.0272899240626696	0.861616695806669	0.667865051980061	1.67485595601624e-05	0.108817623397844	0.487381523535727	-0.531757504519547	0.000605859291730186
FBgn0035213	CG2199	0.172920757784288	0.28986847931503	0.123842360939759	0.453910055346756	0.697571843571934	1.59657998026507e-05	0.049078396844529	0.766719968222415	-0.524651085787646	0.0011634202347251
FBgn0035232	CG12099	-0.0331739108601039	0.822321300990466	0.140479296033315	0.343954866096169	1.29594039390336	8.41562350456826e-19	-0.173653206893419	0.24449733745479	-1.32911430476346	1.69427615687716e-19
FBgn0035235	CG7879	-0.047793277673845	0.778204206660715	0.0386669503804006	0.821046644039697	0.57529883737695	0.000591256170349326	-0.0864602280542455	0.615276954139059	-0.623092115050795	0.000219188971492254
FBgn0035253	Srrm234	-0.04355279182744	0.736089947039512	-0.0215763912998083	0.867856384229594	0.552907742954563	1.78410504975138e-05	-0.0219764005276317	0.865727069277046	-0.596460534782003	3.91204095799119e-06
FBgn0035420	hob	0.356635105665577	0.028090426613135	0.00913652446722084	0.955654076791011	0.550898328811927	0.0006725323024679	0.347498581198356	0.0341691792498046	-0.19426322314635	0.228431085989248
FBgn0035423	eIF1	-0.0406961373981877	0.839147840546738	-0.270248757729907	0.183216045351031	0.676334737536258	0.000663637823216027	0.229552620331719	0.260373244832291	-0.717030874934446	0.000329333738187293
FBgn0035464	PIG-B	0.517789810473842	0.0335296248302216	0.280903726710111	0.256511862825024	0.8241527847271	0.000672603292386906	0.236886083763731	0.334659212772027	-0.306362974253258	0.200907379303866
FBgn0035524	CG11583	0.108046038025606	0.673091019691197	0.251320274381418	0.328729699441361	0.760562508477315	0.00257571730636588	-0.143274236355812	0.578476635635575	-0.652516470451709	0.00982020750671722
FBgn0035617	l(3)psg2	0.133089640383224	0.496155102154446	-0.154955209528707	0.431058587020716	0.578978117285982	0.00304757149991836	0.288044849911931	0.143700175127613	-0.445888476902757	0.0224141547133948
FBgn0035630	CG10576	0.207051655777576	0.127057924142154	0.0528145548124334	0.698077876794429	0.561567011237088	3.50603931483808e-05	0.154237100965143	0.257331877691889	-0.354515355459512	0.00887585137397217
FBgn0035761	RhoGEF4	0.585375454754906	0.00516402075353763	0.312575644971174	0.141827129069647	0.642267787272197	0.0020960497104438	0.272799809783732	0.195090155048341	-0.0568923325172908	0.782525195867045
FBgn0035771	Sec63	0.23291067235998	0.102764424851803	-0.0896838330952622	0.537272886756884	0.382821925428981	0.00709337346336284	0.322594505455242	0.0264240434066695	-0.149911253069002	0.290950876219758
FBgn0035964	Dhpr	0.296367660169164	0.436122635720161	-0.222429416462752	0.576123340502281	1.42534027141275	0.000121858651978379	0.518797076631916	0.191348827027469	-1.12897261124359	0.00219988603468019
FBgn0035986	CG4022	-0.107042864850669	0.538851448785786	0.106791590527533	0.540555399433944	0.693025017646435	6.35592444833177e-05	-0.213834455378202	0.222309436918958	-0.800067882497105	4.35534987485531e-06
FBgn0036187	RIOK1	0.220395944310117	0.250269380596484	0.100860156378859	0.604091678015826	0.592820349149405	0.00180318752027993	0.119535787931258	0.538522256426434	-0.372424404839288	0.0494577863072227
FBgn0036290	CG10638	0.265429549289433	0.351042164698525	-0.0556820788621498	0.849583520554544	1.00604858731943	0.000301333930578581	0.321111628151583	0.27232154794258	-0.740619038029997	0.0074809545867777
FBgn0036372	Abp1	0.19146061369192	0.318922458630614	0.229737532272467	0.235713441515367	0.666608333701589	0.000476811385091257	-0.038276918580547	0.843405136925134	-0.475147720009669	0.0126745808573882
FBgn0036374	Spt20	0.257932258309686	0.0487665489803514	0.163686827165659	0.215395627674179	0.632430723579484	1.20890966666734e-06	0.0942454311440271	0.475171856834447	-0.374498465269798	0.00394458719951156
FBgn0036398	upSET	-0.0457082590907884	0.71219081215091	-0.0663073016372965	0.592863403973702	0.389305853077082	0.00168733272359331	0.020599042546508	0.868130101141799	-0.435014112167871	0.000454651679594947
FBgn0036483	CG12316	0.156765503317218	0.442270539550835	-0.0748348975539017	0.717790015254331	0.562825433085125	0.00549522431115296	0.23160040087112	0.264073920387136	-0.406059929767907	0.0452131617117901
FBgn0036486	Msh6	0.435788186810211	0.0140358455273741	0.0284476454475325	0.874930576901377	0.949147050817314	7.28877330835151e-08	0.407340541362678	0.0235652463886729	-0.513358864007104	0.00327731246105958
FBgn0036685	CG6664	0.209280212993004	0.184490899115934	0.0203730578703545	0.899084175338381	0.54552585666929	0.000483253811078492	0.18890715512265	0.23964462023807	-0.336245643676286	0.0313080144229638
FBgn0036686	CG7728	0.250815910854939	0.104263717759491	0.181921426621783	0.242985851254568	0.448420461310189	0.00356026835420781	0.0688944842331563	0.658002183839097	-0.197604550455249	0.198063228716982
FBgn0036761	MED19	0.0529920101210859	0.788094159541673	0.0785699243611085	0.693459631092853	0.683619397093743	0.000430941939871153	-0.0255779142400226	0.898331012204438	-0.630627386972657	0.00121917883103328
FBgn0036958	CG17233	0.212994384729564	0.107739486669264	0.0553062239148034	0.677956073469447	0.681559759547615	2.57602213538366e-07	0.157688160814761	0.236497814593268	-0.468565374818051	0.000386146549145315
FBgn0037051	CG10565	0.188942441993518	0.151931812104097	0.0051262519513577	0.969336681867818	0.417799518405078	0.001466156301849	0.183816190042161	0.168308008954853	-0.22885707641156	0.0812053100831417
FBgn0037098	Wnk	0.000840369817468258	0.994804283164599	0.0132105078318024	0.918710726134483	0.359357807259178	0.0052843556137295	-0.0123701380143341	0.923974170019367	-0.358517437441709	0.0054581283068656
FBgn0037141	DNApol-eta	0.0832747625173266	0.642515314257803	0.0872366865181061	0.630438275163951	0.521483622962599	0.00326635854931558	-0.00396192400077959	0.982614111099824	-0.438208860445272	0.0137546114991408
FBgn0037142	CG14562	0.343528431959862	0.0828983137542454	-0.0519402753572631	0.796845183599828	0.747135036679914	0.000148941570133911	0.395468707317125	0.0493920382179237	-0.403606604720051	0.0392853586771288
FBgn0037248	srl	0.212273727549363	0.133763614226089	0.220446895467305	0.120881464602261	0.924044435112322	6.9401297498431e-11	-0.00817316791794222	0.954113990187778	-0.711770707562959	4.67225213523957e-07
FBgn0037252	CG14650	-0.0265125410466609	0.846485529395574	-0.0768529070996799	0.577085402091704	0.501316099206313	0.000233044358411928	0.0503403660530191	0.715740553037282	-0.527828640252974	0.000112434409396856
FBgn0037276	CG17387	-0.18071364562784	0.635891105450585	0.547399708468562	0.143072076978723	3.71874062821237	4.90935632865226e-25	-0.728113354096402	0.0567225130378066	-3.89945427384021	2.40821265676102e-26
FBgn0037298	Sccpdh1	0.358235994153254	0.121710786973218	-0.177439890568014	0.459176802104542	0.65388560320658	0.00439557272900272	0.535675884721268	0.0248440273456055	-0.295649609053326	0.194793459683981
FBgn0037439	CG10286	0.398095686073087	0.0574628510201396	0.304885579697247	0.151948255905844	0.654844471595109	0.00165318399623899	0.0932101063758397	0.659136596045506	-0.256748785522022	0.213419459753229
FBgn0037531	CG10445	0.749901490426961	0.00545498189093025	0.472656158121784	0.0848055166594476	1.28007614723439	1.88567812323072e-06	0.277245332305177	0.304970485630842	-0.530174656807431	0.0436141738968616
FBgn0037622	CG8202	0.171964935490629	0.439580934531251	0.192215847000189	0.391893933648263	0.628105520221553	0.00438572396269265	-0.0202509115095604	0.928158061272326	-0.456140584730924	0.0384755640535124
FBgn0037719	bocks	-0.237513814719865	0.336134316129183	0.318259427719682	0.195294087609528	0.643407861921015	0.00794951546610329	-0.555773242439547	0.0254255651976285	-0.88092167664088	0.000334266292205598
FBgn0037728	p23	-0.111813579707668	0.491338927724189	-0.0454278279890014	0.780546534323485	0.447586625335704	0.00569150291085168	-0.0663857517186669	0.684797406631539	-0.559400205043372	0.000576801161987811
FBgn0037757	CG8516	0.0572303071933086	0.751141697546371	-0.199209920359847	0.278743329964957	0.479537222171257	0.00727969321288492	0.256440227553156	0.164782961024559	-0.422306914977948	0.0185005304299882
FBgn0037770	Art4	0.287846194974832	0.118640180789215	0.102564682433723	0.582429385699822	0.557390979418993	0.00241486472209668	0.185281512541109	0.319872830644736	-0.269544784444161	0.141045932556919
FBgn0037894	Ranbp9	0.280219970808937	0.130050320970977	0.393354179791925	0.0345748338351854	0.502453165741028	0.00649282416644008	-0.113134208982988	0.542328688477627	-0.222233194932091	0.227283088994792
FBgn0037897	CG5270	0.156515048853121	0.324345085724087	0.204522339814492	0.201581029086316	0.642086056973317	4.50890792396519e-05	-0.0480072909613705	0.76452247299331	-0.485571008120196	0.00203081483664534
FBgn0037918	CG6791	0.328454403248144	0.0341596866259667	-0.0129788880752222	0.934198298794838	0.603181107611569	9.49241238581046e-05	0.341433291323367	0.0295633703104683	-0.274726704363425	0.0741373314192602
FBgn0038108	CG7518	0.17616322341381	0.208162321835565	-0.00731016591566463	0.95853886816366	0.590918290445765	2.40638902610864e-05	0.183473389329475	0.192162997016441	-0.414755067031955	0.00299335411927149
FBgn0038167	Lkb1	0.0432904884515324	0.844513705085277	-0.0759888854673583	0.734767141949596	0.632853800730651	0.00361151489292128	0.119279373918891	0.596660254829668	-0.589563312279118	0.00696603340278061
FBgn0038269	Rrp6	0.138637394192523	0.393338069730781	-0.131574439310595	0.427572897640349	0.456392873197575	0.0046228350996426	0.270211833503118	0.103775607950621	-0.317755479005052	0.0487887547051746
FBgn0038274	Nup93-2	-0.0500792513675971	0.836731960076244	0.122406066844432	0.615817262994669	0.626501253902463	0.00897285869316792	-0.172485318212029	0.482237986444317	-0.67658050527006	0.00505494785124302
FBgn0038301	CG6654	0.245874380693376	0.409862409975858	0.243634848192945	0.420021275253863	1.91666183770577	7.07920263838276e-11	0.00223953250043114	0.994088050010326	-1.67078745701239	1.11915227642829e-08
FBgn0038344	obe	0.289128137218638	0.149451674665998	0.22155929302516	0.272482184253851	0.550946907263094	0.00592562757779452	0.0675688441934784	0.737421588285698	-0.261818770044456	0.189497679234521
FBgn0038427	ema	-0.0980939032512972	0.585523414473032	0.0150836875114521	0.933553700457399	0.520125802266486	0.00343525530535895	-0.113177590762749	0.534346768876718	-0.618219705517783	0.000556767869278993
FBgn0038473	Ns1	0.011079195681358	0.95293597348283	0.146171208019027	0.43899505972172	0.532922173096447	0.0041238069821408	-0.135092012337669	0.47641528360154	-0.521842977415089	0.00516619502259557
FBgn0038546	CG7379	0.349839444275114	0.0343360166794088	0.0281121871783004	0.867396177304703	0.526872026403625	0.00137232949301892	0.321727257096814	0.0552369120663698	-0.17703258212851	0.27965299847915
FBgn0038746	Surf6	0.0373396469566517	0.877426375921105	0.193739172975287	0.425867979720733	0.813018432884263	0.000652888343006871	-0.156399526018635	0.522379954088369	-0.775678785927611	0.00120767895414516
FBgn0038787	CG4360	0.0384941493475625	0.805573760618646	0.0556580670882613	0.723580200678867	0.432967560436879	0.00540527295314612	-0.0171639177406988	0.913345808396166	-0.394473411089317	0.0114308457433931
